name,p_appr1,s_appr1,f1_appr1,f1_exact,dataset,fold
RNaseP_T.luteus,0.5384615384615384,0.38461538461538464,0.4487179487179487,0.4487179487179487,rnadist_200,RNaseP
RNaseP_LGB27,0.2840909090909091,0.2403846153846154,0.28125,0.2604166666666667,rnadist_200,RNaseP
RNaseP_A.fastidiosum,0.3707865168539326,0.358695652173913,0.37569060773480667,0.3646408839779005,rnadist_200,RNaseP
RNaseP_T.acidophilum,0.3855421686746988,0.3516483516483517,0.36781609195402304,0.36781609195402304,rnadist_200,RNaseP
RNaseP_ESH212C,0.27472527472527475,0.24509803921568626,0.25906735751295334,0.25906735751295334,rnadist_200,RNaseP
RNaseP_S.caesia-K76T,0.3614457831325301,0.2912621359223301,0.34880264244426096,0.32258064516129037,rnadist_200,RNaseP
RNaseP_S.negevensis,0.27450980392156865,0.2,0.23140495867768596,0.23140495867768596,rnadist_200,RNaseP
RNaseP_P.strasburgensis,0.422680412371134,0.4270833333333333,0.4559585492227979,0.42487046632124353,rnadist_200,RNaseP
RNaseP_N.meningtidis-MC58,0.38571428571428573,0.25,0.3146067415730337,0.30337078651685395,rnadist_200,RNaseP
RNaseP_P.putida,0.32857142857142857,0.27380952380952384,0.3116883116883117,0.2987012987012987,rnadist_200,RNaseP
RNaseP_Y.pestis,0.4807692307692308,0.4132231404958678,0.48000000000000004,0.4444444444444444,rnadist_200,RNaseP
RNaseP_M.thermoautotrophicumDH-g,0.31746031746031744,0.23809523809523808,0.28571428571428575,0.27210884353741494,rnadist_200,RNaseP
RNaseP_A.brierleyi,0.5571428571428572,0.5571428571428572,0.5714285714285714,0.5571428571428572,rnadist_200,RNaseP
RNaseP_C.pneumoniae,0.43956043956043955,0.41237113402061853,0.46808510638297873,0.425531914893617,rnadist_200,RNaseP
RNaseP_T.album,0.40540540540540543,0.30927835051546393,0.3508771929824561,0.3508771929824561,rnadist_200,RNaseP
RNaseP_CPA49,0.4583333333333333,0.4074074074074074,0.4313725490196078,0.4313725490196078,rnadist_200,RNaseP
RNaseP_P.vulgaris,0.3142857142857143,0.25882352941176473,0.33548387096774196,0.28387096774193554,rnadist_200,RNaseP
RNaseP_E.eschsholtzii,0.14814814814814814,0.2222222222222222,0.17777777777777776,0.17777777777777776,rnadist_200,RNaseP
RNaseP_V.cholera,0.33980582524271846,0.28688524590163933,0.3466666666666666,0.3111111111111111,rnadist_200,RNaseP
